V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101
Gaiella	2	2	3	3	1	1	1	1	1	1	4	7	1	2	2	3	2	3	4	4	3	5	4	5	2	3	4	2	6	2	2	5	0	4	4	1	3	4	2	3	1	3	4	3	2	2	3	5	4	2	5	3	1	4	2	8	3	2	5	1	5	6	2	3	1	2	2	3	3	5	3	6	5	2	5	1	2	5	2	2	2	4	3	3	2	3	3	3	3	4	3	5	1	2	5	4	3	2	3	2
Gallionella	14	12	12	12	17	13	15	14	10	16	14	22	20	16	13	16	15	14	16	17	14	14	14	18	19	18	22	13	16	18	24	15	14	19	13	13	23	14	17	13	19	25	17	15	26	18	14	10	17	11	16	18	14	14	16	18	9	19	13	10	18	11	27	17	13	18	20	16	15	16	22	7	20	26	17	10	20	15	14	13	16	22	19	16	19	11	17	16	12	19	21	15	12	17	13	10	20	13	12	21
Geitlerinema PCC-7105	2	0	0	2	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	2	0	3	0	1	3	3	0	0	0	0	0	1	1	0	0	0	0	0	0	3	2	0	0	0	2	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	1	2	0	1	1	2	0	0	0	0	1	2	0	2
Geminicoccus	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	2	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	1	0	0	1	0
Gemmata	1	3	7	1	7	3	9	4	5	4	2	4	7	3	5	2	3	4	5	3	4	3	3	8	4	1	2	4	5	3	5	4	1	3	3	6	10	3	5	7	4	6	3	8	1	2	3	5	6	5	2	5	4	2	5	4	6	5	5	3	3	7	3	2	6	2	5	7	4	3	4	2	4	4	5	7	6	2	5	6	4	2	5	6	7	6	3	4	4	3	3	3	2	5	5	4	6	5	7	4
Gemmatimonas	89	69	99	91	85	77	93	81	88	97	98	87	79	89	82	102	82	85	96	75	65	71	95	111	96	84	73	93	82	66	90	97	89	93	74	91	86	97	96	92	82	70	78	105	90	94	90	100	83	86	89	89	90	102	83	101	86	70	97	87	85	89	80	90	85	100	110	90	79	77	79	87	99	87	84	92	82	89	93	101	109	86	85	91	81	86	93	88	92	82	86	100	98	95	101	79	97	93	85	94
Gemmobacter	5	10	8	8	6	11	8	10	5	9	4	8	4	7	6	3	8	10	3	6	6	7	8	8	7	7	7	10	7	6	10	6	4	5	10	5	5	4	7	3	4	4	13	9	9	4	8	5	12	12	9	9	7	8	9	8	7	8	8	13	8	4	7	4	7	7	10	3	5	9	9	5	12	9	5	5	4	8	3	8	8	8	7	9	7	6	4	6	5	2	5	8	3	3	4	5	9	7	7	2
Geobacter	13	0	11	3	18	7	7	11	8	11	6	12	10	5	4	8	5	5	7	8	5	9	7	4	3	7	10	9	4	7	4	5	6	4	4	7	4	8	5	12	3	6	6	6	5	6	5	8	3	7	7	9	9	8	9	2	8	5	4	10	10	7	8	12	7	11	9	3	5	9	11	7	10	11	7	8	3	3	7	3	11	9	11	1	2	8	8	12	8	9	4	6	6	5	6	6	8	7	7	7
Georgfuchsia	1	2	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	2	0	1	2	1	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0
Geothermobacter	3	6	7	2	4	2	2	4	2	3	4	1	4	6	6	0	1	3	4	2	4	3	3	6	4	3	5	3	4	4	2	6	3	5	3	6	0	5	5	5	2	4	6	6	7	3	3	0	0	3	4	3	4	1	5	5	3	3	0	4	1	5	3	2	2	3	5	2	1	3	1	3	2	4	2	2	4	2	7	3	1	2	8	2	4	1	4	5	6	4	2	4	0	2	8	3	2	3	2	3
Geothrix	0	0	0	2	0	1	1	1	2	3	2	1	1	1	2	2	1	0	2	2	0	1	1	0	1	0	1	2	2	0	1	0	3	0	1	0	0	2	1	0	1	1	1	0	0	1	3	0	2	1	1	0	0	0	1	0	0	1	0	1	1	1	2	1	1	1	3	1	1	2	0	2	0	1	2	0	2	0	0	1	1	2	0	2	1	1	2	0	1	1	0	1	2	1	0	1	0	0	2	2
Giesbergeria	1	1	1	3	4	1	0	3	2	0	4	1	1	0	0	0	3	2	3	2	0	0	0	1	0	2	0	1	0	0	0	0	2	0	1	1	0	2	0	0	0	0	1	0	1	0	2	1	1	2	1	2	0	0	2	1	1	0	3	2	0	0	2	1	2	0	1	0	2	3	2	3	2	2	0	2	2	0	3	0	0	1	2	1	0	1	2	2	0	0	2	2	0	1	0	1	1	1	2	2
Gottschalkia	1	2	5	2	4	3	7	4	8	4	5	6	3	1	5	4	5	6	0	3	6	1	5	0	3	6	4	6	4	3	2	3	8	5	5	8	5	3	6	1	2	3	5	3	5	3	2	4	3	8	5	6	6	6	4	5	5	4	7	0	3	5	6	4	2	5	5	4	10	5	5	5	5	1	2	4	6	3	7	5	6	5	1	5	1	6	4	8	4	6	1	2	9	5	2	1	7	6	4	5
Haematospirillum	7	15	10	15	5	5	6	9	10	7	11	12	7	10	6	8	6	5	6	3	12	7	7	11	10	8	12	10	10	9	13	8	8	14	10	9	11	14	9	13	14	9	7	15	3	5	10	10	10	11	9	8	6	6	10	8	9	6	5	6	11	9	7	7	9	9	17	11	11	8	8	16	7	11	9	4	7	9	3	6	9	5	8	11	5	11	8	14	12	8	6	12	9	11	9	5	10	9	16	6
Haliangium	57	60	48	61	59	51	44	54	53	41	54	44	57	68	48	48	49	62	52	65	44	53	53	46	57	47	43	61	46	43	55	51	57	54	59	62	60	57	53	59	58	59	49	53	53	49	45	62	45	48	53	43	56	60	53	59	57	47	48	53	53	60	47	48	48	36	56	48	58	65	62	53	51	47	45	44	53	49	54	62	48	52	54	58	54	59	59	51	38	60	54	47	48	56	49	60	43	54	56	59
Halioglobus	1	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	4	3	1	1	1	0	0	0	1	0	0	0	1	1	0	1	2	0	0	1	1	0	2	0	0	2	1	0	0	1	2	1	1	1	1	3	2	0	1	1	0	3	2	0	1	0	0	0	2	0	0	1	1	0	0	3	0	1	1	1	1	1	2	0	0	0	0	1	0	1	1	2	2	0	0	0	0	1	1	0
Haliscomenobacter	0	2	0	1	2	2	4	0	3	3	1	2	1	1	2	2	2	3	4	1	0	1	5	1	1	2	1	3	5	3	3	1	2	3	2	2	5	3	3	5	1	4	0	3	0	1	1	2	2	3	2	1	4	1	3	2	1	2	2	1	2	2	1	1	0	2	1	5	3	3	1	1	4	0	6	1	1	3	2	3	3	3	0	0	0	2	2	2	3	2	5	2	1	1	1	1	0	2	1	0
Halomonas	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	2	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	2	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	2	0	1	0	1	1	0	0	0	1	0	1	2	1	1	1	0	1	0	2	0	0	1
Halovulum	1	2	3	1	3	1	2	5	4	4	4	4	2	0	3	2	1	0	1	2	4	0	1	2	3	0	1	1	1	0	0	3	1	1	2	1	2	0	1	2	2	4	5	4	2	1	2	2	0	2	3	1	5	1	1	2	2	1	1	3	1	1	1	3	0	2	4	1	1	6	1	3	2	1	4	2	0	0	3	0	2	1	2	2	2	3	4	1	2	2	4	4	0	2	3	2	5	1	2	5
Herbaspirillum	0	4	5	4	6	4	3	6	5	8	2	2	2	4	2	4	5	1	0	2	6	7	2	5	5	1	2	0	2	2	4	4	5	1	2	3	4	7	1	2	3	0	3	5	3	7	3	3	2	1	7	4	2	5	3	3	3	2	2	4	2	4	0	3	3	1	1	5	1	8	5	0	6	4	3	3	1	2	4	2	3	2	2	3	3	4	1	6	2	2	2	7	0	3	4	2	3	4	4	5
Herbinix	2	1	0	0	1	0	1	0	0	1	0	2	1	0	1	2	0	2	2	0	0	2	1	0	0	2	2	0	1	1	0	0	0	1	0	0	0	2	1	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	3	1	1	0	2	0	0	0	1	1	0	0	0	1	0	1	0	0	2	2	0	1	0	2	0	1	0	0	2	0	3	3	0	2	2	0	0	2
Herminiimonas	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	2	1	1	1	1	0	0	0	1	0	0	1	2	0	0	1	1	1	1	1	1	0	1	0	0	2	1	1	1	1	0	2	1	0	0	0	0	1	0	2	0	0	0	0	1	1	0	2	0	1	1	0	0	2	0	1	0	1	1	0	2	0	0	0	1	1	0	0	0	2	1	2	1	0	0	0	1	0	0	1
Hydrogenispora	2	2	2	2	1	2	1	3	1	1	1	2	4	5	3	2	1	0	2	2	4	1	0	2	4	1	2	2	1	4	3	1	1	1	3	0	2	0	2	2	0	1	3	1	0	1	3	0	0	4	1	4	2	2	1	4	1	1	0	0	1	1	4	6	0	0	3	0	1	1	1	1	1	2	1	2	1	0	5	1	3	2	3	0	2	3	2	2	0	3	3	2	1	1	0	3	0	2	0	3
Hydrogenophaga	239	256	264	251	266	263	254	265	245	235	238	255	233	257	240	223	252	215	223	259	241	226	268	223	265	230	256	222	258	253	263	246	270	283	257	251	238	267	257	228	242	268	264	239	243	251	253	230	268	255	249	251	233	260	255	238	266	266	241	277	247	231	252	268	234	245	246	228	259	240	220	237	260	259	256	264	234	276	245	254	268	239	232	271	230	237	216	278	236	238	230	270	255	254	276	243	235	241	231	254
Hylemonella	1	0	0	1	1	1	0	3	1	3	0	1	0	1	0	1	1	3	2	1	1	0	0	0	1	1	0	1	2	1	3	2	3	1	2	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	2	0	3	1	1	2	1	3	0	1	0	1	1	1	2	0	0	0	1	4	4	4	0	1	0	1	1	2	3	2	1	1	2	2	1	4	3	1	2	2	2	1	1	2	1	0	0
Hyphomicrobium	38	29	26	33	29	21	35	28	41	28	35	33	22	35	23	35	40	38	34	36	38	35	34	24	38	38	34	34	33	36	29	32	28	31	33	24	41	30	41	30	25	36	35	37	33	30	32	29	29	40	35	27	31	30	29	38	27	32	32	38	28	30	39	45	30	28	32	35	36	34	39	43	39	23	33	38	26	35	25	25	31	41	33	23	39	48	34	35	33	32	32	33	28	36	36	22	26	36	35	40
Hypnocyclicus	5	1	2	3	2	3	2	2	4	2	2	3	5	4	2	1	0	2	0	1	0	2	2	3	1	2	2	1	1	1	1	3	1	2	7	1	5	3	1	4	2	1	3	2	2	4	2	2	1	2	7	2	5	3	0	4	4	1	2	2	1	3	1	1	4	3	0	3	4	3	5	3	4	4	5	2	4	0	3	2	2	4	0	0	0	2	1	1	5	1	2	1	3	2	3	1	4	1	2	2
IMCC26134	78	78	78	87	74	79	74	77	70	88	76	89	70	75	89	66	74	73	86	71	78	72	72	73	74	66	76	71	64	73	73	85	78	71	75	71	71	85	64	63	73	78	72	81	78	82	88	66	67	86	68	85	72	75	74	62	87	74	71	73	84	66	72	71	77	78	68	86	73	88	81	79	74	73	84	77	76	64	64	66	77	72	79	76	79	69	84	82	68	71	79	77	65	86	83	82	77	87	75	81
IMCC26207	1	0	0	2	1	0	1	1	0	0	0	1	1	0	2	3	1	1	0	0	1	4	0	2	2	1	1	1	1	1	0	0	0	1	3	0	1	0	0	0	1	0	3	2	1	2	0	0	1	1	3	3	4	0	2	1	1	2	0	0	0	1	2	0	0	0	0	1	2	2	1	0	0	0	1	1	1	1	2	0	1	0	3	2	2	0	0	1	0	0	0	0	1	2	1	0	1	0	1	0
IS-44	2	2	2	4	1	3	4	1	2	1	1	0	1	0	2	4	1	1	3	2	3	0	0	1	1	0	2	2	2	3	3	1	3	4	3	2	2	2	2	0	3	1	4	3	3	3	3	2	2	2	2	1	1	0	0	0	3	0	1	4	1	3	3	3	1	1	2	2	1	3	2	1	1	4	0	2	5	0	0	1	0	0	2	0	3	0	1	0	4	0	1	2	0	3	1	2	2	3	4	3
Iamia	1	1	1	1	5	2	2	3	1	3	1	2	1	2	1	2	3	1	2	2	3	6	2	0	3	0	1	0	1	1	0	0	1	2	1	1	3	3	1	2	3	1	2	2	1	4	1	3	1	5	3	0	0	3	1	2	1	1	2	3	4	2	3	6	0	2	1	2	0	2	3	1	1	2	1	2	3	4	1	3	2	1	3	0	1	0	1	4	2	2	0	0	1	2	1	3	1	2	0	0
Ideonella	12	12	13	7	16	11	12	10	11	11	9	13	14	11	19	13	11	13	15	9	14	13	8	11	12	18	11	18	14	9	10	8	9	4	9	12	12	12	14	15	16	13	14	15	12	10	10	9	10	12	9	11	18	13	4	10	11	12	12	12	10	10	12	14	8	11	12	16	17	15	17	13	15	17	20	17	9	12	11	9	13	12	11	15	11	9	13	17	5	8	5	14	18	12	8	18	13	14	16	13
Ignatzschineria	1	2	0	0	2	0	0	0	2	2	0	1	1	1	1	2	1	0	1	1	0	1	1	0	1	1	1	1	0	2	2	0	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	2	2	1	0	3	2	3	2	1	1	1	0	0	1	3	1	5	1	0	2	1	1	0	3	1	0	1	0	3	0	3	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	3	1	0	0
Ignavibacterium	0	0	4	1	2	1	0	1	1	4	2	0	0	3	3	0	0	1	1	1	1	0	0	2	0	0	3	1	0	1	0	0	2	0	2	1	1	0	0	0	1	2	1	2	1	0	1	2	0	0	1	1	1	1	1	1	2	1	0	1	1	1	0	1	0	0	2	1	1	2	0	0	0	2	2	2	1	0	1	0	0	1	1	1	1	0	3	0	0	1	0	2	1	0	1	1	3	2	1	0
Ilumatobacter	2	6	4	5	1	4	6	7	4	5	7	4	6	7	3	7	5	6	6	2	6	6	3	4	4	6	2	4	2	6	1	4	3	4	4	2	3	2	5	4	6	7	4	0	3	3	4	2	5	9	3	5	3	5	5	1	3	5	6	6	3	3	1	4	6	9	5	3	9	9	4	2	5	1	2	3	4	3	5	3	9	7	6	4	4	4	5	4	1	7	2	4	6	4	2	2	8	7	6	5
Inhella	8	7	11	8	12	6	14	6	11	9	8	13	10	7	6	7	10	9	16	11	11	8	5	9	9	6	15	7	8	13	9	12	6	10	11	10	7	11	6	10	7	9	5	9	10	12	20	12	14	13	9	11	9	8	7	10	4	10	9	10	9	11	11	12	11	9	5	11	11	5	6	9	10	7	11	10	14	9	12	11	7	9	4	9	6	5	10	8	7	11	3	10	6	11	6	11	10	13	9	8
Inquilinus	1	1	4	6	2	0	2	1	1	3	4	3	3	3	1	0	2	2	2	3	1	0	4	0	2	2	3	1	3	1	2	3	2	2	1	3	3	4	3	2	2	1	0	4	1	2	4	2	6	1	0	1	7	2	9	2	2	2	4	4	1	1	4	3	1	3	2	1	4	2	1	2	8	1	0	4	4	4	2	1	2	4	2	0	2	1	1	3	2	2	2	2	6	2	5	3	2	3	1	3
Intestinibacter	11	13	8	16	11	10	8	9	11	9	13	13	12	15	15	17	15	18	11	10	9	18	9	10	12	11	8	10	17	11	8	10	14	10	12	15	13	8	14	14	13	18	15	14	15	15	13	16	14	13	20	13	13	11	11	17	17	15	14	15	20	15	8	12	17	13	11	15	16	13	7	17	7	13	5	13	13	11	15	12	11	6	22	10	15	17	13	13	14	17	16	18	12	10	12	10	12	7	7	18
Intestinimonas	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0
JGI 0001001-H03	2	1	1	5	1	1	0	2	1	0	0	0	0	2	0	1	1	2	0	0	1	1	2	0	7	2	3	2	1	1	3	0	2	3	1	2	1	0	1	2	0	0	2	2	0	1	3	4	1	1	1	0	2	1	2	1	0	0	0	4	1	0	2	0	2	1	0	1	0	2	2	2	1	0	2	1	4	3	2	1	0	1	0	1	0	0	0	1	2	1	1	2	2	1	0	0	1	0	1	2
Janthinobacterium	0	1	3	2	3	0	0	1	0	1	0	2	3	0	0	0	0	1	2	0	2	2	2	5	1	2	3	1	1	0	1	1	0	2	2	2	4	1	1	0	1	1	0	0	1	2	1	0	2	2	1	2	2	2	3	2	1	1	2	1	1	3	1	0	3	1	1	0	0	2	0	1	1	4	1	1	2	0	3	1	3	0	2	2	2	2	1	1	5	1	1	1	5	1	0	0	2	1	2	1
Kaistia	0	1	1	0	2	0	1	2	0	1	1	0	1	0	0	2	1	2	0	0	2	1	1	2	1	1	0	2	1	0	2	3	1	2	2	1	1	0	2	0	2	0	1	1	1	2	1	1	0	1	1	0	2	0	1	2	3	2	0	1	2	0	0	2	3	1	4	1	1	2	1	0	1	0	1	0	1	0	3	3	1	0	0	0	1	2	3	1	1	2	4	1	0	1	0	1	1	3	3	2
Kerstersia	3	5	4	2	6	1	4	3	4	6	1	3	6	4	4	3	4	1	5	4	1	1	4	2	3	4	1	2	3	5	6	2	1	2	0	3	4	5	3	2	3	1	4	2	6	0	4	3	3	0	5	2	2	6	1	6	4	2	3	2	3	3	2	3	9	3	1	3	3	2	5	4	5	0	2	6	2	4	4	2	1	2	2	1	1	4	6	3	0	0	3	2	2	3	3	2	1	1	2	5
Ketogulonicigenium	5	3	6	2	4	8	3	1	2	4	4	4	5	4	4	2	4	4	1	7	2	5	4	2	3	5	3	5	3	6	1	6	2	4	6	5	3	4	3	1	2	5	6	4	3	1	4	4	5	3	6	5	5	3	8	1	3	3	3	4	3	4	1	6	5	5	5	3	6	4	5	4	6	4	1	1	1	5	3	6	6	5	2	1	3	5	9	3	2	4	3	8	1	8	0	7	3	6	4	3
Klebsiella	2	3	2	0	3	2	5	2	2	5	4	2	2	0	2	0	3	0	2	4	0	3	1	3	2	1	1	3	3	1	2	2	2	0	4	1	3	3	2	1	0	4	2	1	3	2	2	3	3	5	1	2	2	1	2	3	6	2	4	2	4	4	2	3	3	1	3	1	6	2	2	4	3	2	2	4	3	1	4	0	2	3	0	0	2	3	2	1	1	5	3	4	2	2	3	1	6	0	1	2
Kluyvera	0	0	0	1	1	0	0	1	1	0	1	1	1	1	2	0	1	2	1	2	0	2	1	3	2	3	0	0	1	1	1	1	0	1	1	0	2	1	0	0	1	1	0	2	0	1	2	0	3	1	3	1	1	4	1	2	3	1	1	0	0	2	0	1	2	2	4	0	2	2	2	1	1	5	2	2	1	2	2	2	2	0	0	3	0	0	3	1	1	1	2	2	2	0	0	0	1	3	1	0
Koukoulia	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	2	2	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
Lachnoclostridium	0	0	1	1	1	0	0	2	1	1	0	1	2	1	2	0	1	0	2	0	1	0	1	0	0	0	1	0	0	1	1	0	2	2	0	0	0	0	1	0	1	0	2	1	1	3	0	1	1	4	2	1	1	2	0	0	2	2	0	0	0	0	2	0	2	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	2	1	0	0	0	1	1	1	1	1	1	2	1	0
Lachnoclostridium 5	3	1	2	0	3	2	0	4	4	1	1	2	0	0	0	1	3	1	2	2	1	1	2	2	1	5	2	0	1	2	0	2	1	3	1	1	2	3	0	2	0	2	3	1	2	2	3	1	1	0	2	2	1	0	1	0	0	1	3	4	2	0	1	1	1	1	1	4	7	3	2	1	2	5	1	0	2	1	2	1	2	0	4	3	1	1	1	2	1	0	0	0	2	2	0	1	2	1	0	3
Lachnospira	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	1	1	1	2	0	0	0	2	1	0	0	0	1	1	1	1	2	1	1	1	0	1	1	0	1	0	2	1	0	1	0	0	1	0	0
Lachnospiraceae FCS020 group	0	3	0	1	0	3	2	0	0	0	1	1	1	0	1	4	0	0	1	0	0	1	0	0	1	0	2	0	3	1	2	0	0	0	0	2	1	2	0	1	1	1	0	1	1	0	0	0	2	3	2	1	1	0	0	1	0	1	3	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	4	2	1	0	0	0
Lachnospiraceae NK4A136 group	1	1	0	1	2	2	0	0	1	1	3	1	2	1	1	3	3	1	1	1	0	4	2	2	1	0	0	0	1	2	1	1	0	0	1	2	0	1	3	1	1	1	1	1	0	2	1	1	2	1	2	1	3	2	1	3	1	3	2	0	1	1	1	1	1	2	0	2	2	1	0	2	0	0	0	0	0	1	1	3	2	1	1	1	0	3	2	1	2	3	0	3	0	0	0	1	2	2	1	1
Lachnospiraceae UCG-004	0	1	1	0	0	0	0	1	0	1	1	2	1	1	0	1	1	4	1	0	1	0	2	1	0	1	1	2	0	1	0	2	0	1	0	0	2	0	0	2	0	1	0	1	0	2	1	0	0	0	0	0	0	0	1	1	3	2	1	1	1	2	0	0	2	0	0	0	2	0	0	2	0	0	0	2	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	2	2	0	0
Lachnotalea	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	2	0	3	2	2	0	0	0	2	1	2	0	1	0	1	1	0	2	0	1	2	1	1	1	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	2	1	0	1	0	0
Lacibacter	1	0	1	0	1	2	1	0	0	0	3	1	2	1	0	1	2	1	1	1	2	1	2	2	2	1	0	1	0	4	2	1	1	0	2	1	1	4	0	3	1	0	1	3	1	1	0	2	3	1	1	2	0	0	2	2	2	0	4	2	1	0	1	0	1	1	3	2	1	1	6	0	2	3	0	1	3	0	0	1	0	1	1	1	1	1	1	3	2	1	2	0	1	1	0	1	0	1	2	0
Lacihabitans	14	4	6	7	8	7	6	6	10	15	9	11	8	7	8	13	9	5	6	13	8	13	10	10	9	12	12	8	12	11	9	15	15	8	8	6	11	13	6	7	15	10	8	8	11	7	7	6	10	8	13	7	4	11	10	7	9	8	7	5	14	9	10	9	10	11	7	8	12	9	10	16	6	8	5	8	9	8	11	13	10	10	7	7	8	8	3	8	12	9	11	9	9	11	8	10	14	10	5	11
Lactobacillus	9	14	5	2	1	5	3	6	4	6	7	7	6	5	7	4	7	5	2	5	5	2	3	6	4	6	5	1	5	3	6	7	9	9	6	1	6	11	3	9	5	8	7	6	7	4	6	7	4	7	5	3	6	4	8	11	3	8	11	9	9	5	5	8	6	7	5	2	14	7	6	5	3	5	5	3	6	4	7	5	4	15	5	10	4	4	5	9	8	4	10	3	6	2	6	6	5	3	7	5
Lactococcus	1	1	1	2	0	1	2	0	3	0	0	1	0	0	0	0	2	0	1	2	0	2	2	0	1	2	2	1	2	2	2	0	3	1	2	2	0	0	0	2	1	0	0	1	1	0	0	2	0	0	0	2	0	1	1	1	1	2	0	0	2	1	1	0	1	0	1	1	2	0	1	1	1	1	0	1	1	0	3	1	1	0	2	0	0	0	0	0	1	3	1	0	2	1	0	0	0	2	2	1
Lacunisphaera	20	33	21	24	22	28	26	27	25	23	18	13	22	23	28	25	20	28	24	27	26	25	24	25	22	30	22	28	23	19	27	18	30	30	27	19	23	25	29	22	25	17	24	21	31	25	25	27	28	20	24	24	22	27	18	26	20	23	22	26	28	29	33	36	29	19	25	28	22	28	33	27	31	24	25	21	30	27	28	20	34	29	32	22	25	26	25	23	22	22	27	22	20	24	23	34	33	30	20	27
Lautropia	27	34	24	39	37	30	39	40	24	29	28	32	43	39	24	34	39	30	26	37	38	28	36	37	28	24	35	32	26	43	39	31	28	37	32	39	33	34	34	24	39	25	28	32	34	51	28	25	24	34	28	19	31	24	44	33	45	34	38	27	23	39	34	30	26	26	28	32	31	27	27	17	35	31	31	40	25	35	35	24	30	29	40	39	33	35	38	35	36	37	42	26	44	25	32	32	40	41	27	32
Legionella	32	37	31	31	24	29	32	31	15	26	29	26	25	37	23	22	34	18	25	20	24	31	20	31	26	34	37	35	30	23	32	32	26	31	39	30	28	34	25	19	31	26	32	24	27	28	28	20	29	32	25	29	32	26	39	24	27	22	22	30	24	26	27	32	20	26	33	26	25	17	36	29	24	20	31	26	27	16	31	22	28	22	35	25	21	14	28	26	19	25	32	21	27	39	28	20	29	45	34	29
Leifsonia	1	5	0	1	3	1	2	1	3	1	1	2	3	1	2	1	4	1	1	4	1	1	0	2	0	2	1	1	2	3	2	0	3	1	0	0	1	0	1	0	0	0	1	0	2	7	2	1	2	0	0	1	0	2	1	1	2	0	1	1	3	1	0	5	2	1	1	3	5	1	0	1	0	0	0	1	0	0	1	2	3	0	3	0	3	3	1	1	1	2	1	0	3	1	0	1	4	1	1	1
Lelliottia	3	2	2	2	5	3	1	0	3	3	4	2	1	1	3	1	1	5	1	0	6	2	4	2	4	3	2	3	2	4	3	4	2	3	4	2	4	1	1	3	1	6	4	1	2	1	3	3	4	4	6	3	5	3	2	1	1	3	2	2	3	3	1	1	2	3	5	2	3	2	2	3	3	3	4	3	2	2	3	3	3	2	2	3	1	1	1	0	3	4	2	2	4	2	4	1	3	2	3	4
Lentisphaera	3	2	7	0	0	4	4	2	1	1	3	4	4	2	2	3	0	2	3	1	3	2	4	4	3	2	1	1	2	0	3	4	5	1	7	1	3	3	4	0	1	1	4	3	3	3	2	2	2	1	2	0	1	0	1	5	1	1	1	1	2	2	1	1	3	3	2	3	2	0	2	2	3	0	2	1	1	1	2	2	3	0	4	3	1	1	1	1	1	5	2	4	3	3	1	5	3	3	3	0
Leptospira	3	2	0	9	2	4	1	4	4	1	3	2	4	2	5	3	5	2	2	2	6	0	4	6	7	2	0	3	3	4	2	5	3	2	2	2	2	6	3	2	2	1	4	3	1	3	4	3	6	1	2	3	2	4	2	2	7	3	4	1	2	1	5	2	2	3	3	4	0	4	3	5	5	1	1	8	2	3	2	7	3	3	4	1	3	2	2	5	5	5	5	5	8	4	6	4	4	3	4	3
