readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
1e0861bf-f0a6-4de4-8ccb-f7aa1098675a	unclassified	0	0	0	0	1308	1
34287433-f03e-440f-8edb-aa0a36968d6e	family	24980	169	169	28	1459	5
34287433-f03e-440f-8edb-aa0a36968d6e	JQ216461.1.1354	0	169	169	28	1459	5
34287433-f03e-440f-8edb-aa0a36968d6e	family	25020	169	169	28	1459	5
34287433-f03e-440f-8edb-aa0a36968d6e	HQ178922.1.1442	0	169	169	28	1459	5
34287433-f03e-440f-8edb-aa0a36968d6e	genus	1853	169	169	28	1459	5
2cbfb020-9dae-4533-baef-d063df449ebe	unclassified	0	0	0	0	1428	1
d3bbbbab-3974-4606-b2e2-4aaae31c4bd5	unclassified	0	0	0	0	2352	1
33c893d9-aad3-496a-bfe2-591c63c7018d	unclassified	0	0	0	0	2879	1
c22e29d7-a928-4fa2-a5c7-ffe2632ff9d5	unclassified	0	0	0	0	1175	1
ddbd4048-71e2-4b4d-889b-6587f73a7f70	unclassified	0	0	0	0	1031	1
1830531c-bbd8-42bf-81c7-9d95f1351fb2	unclassified	0	0	0	0	1671	1
5eb859bb-280d-49cf-b3f0-c0da23f91e57	unclassified	0	0	0	0	1232	1
95362441-279f-47da-ab8b-d71ddb2d68b5	unclassified	0	0	0	0	1405	1
b7d3fe51-dd9b-458c-a8aa-1a8d6d2c4b58	unclassified	0	0	0	0	3950	1
0c1b10cd-b6dd-4b4c-b6bd-ee47aac83d4f	unclassified	0	0	0	0	1595	1
012dc0ee-8ac1-4adb-b0c7-a794d177a270	unclassified	0	0	0	0	1251	1
0de79525-f56e-4fdd-9093-66418625f7c3	unclassified	0	0	0	0	1443	1
ab00ad78-ff33-4cf4-bf39-4d98f351f1ea	unclassified	0	0	0	0	1861	1
38d24edf-1faa-4074-accb-1d5a27e37c34	unclassified	0	0	0	0	1453	1
265378c9-bea0-4909-96d2-8e1521ff45b7	unclassified	0	0	0	0	1636	1
37204c9c-eeaf-46dd-ba15-0615733ce24d	unclassified	0	0	0	0	1237	1
6d04b31e-ee4f-4421-80bd-121df00a09b5	unclassified	0	0	0	0	1119	1
65465c92-4aa0-4258-a8fc-305c2d9d9285	unclassified	0	0	0	0	2181	1
d35fb542-fdec-4ee0-93fd-54e12466b9cc	unclassified	0	0	0	0	1375	1
807ff4a8-831c-4e21-aa10-c2146a03b046	unclassified	0	0	0	0	2678	1
d52f3ef5-7112-4f71-ad24-06eae531d440	unclassified	0	0	0	0	1561	1
aa27d4cd-7795-4575-8c43-2036dde60f4f	unclassified	0	0	0	0	4051	1
e1d817e7-ebe3-4da8-96d1-001dbda6f41d	unclassified	0	0	0	0	1825	1
c9280040-1861-44b5-aa14-7e786c608c8e	unclassified	0	0	0	0	1601	1
a134de46-9392-4ea2-9dad-b0020f2baec4	unclassified	0	0	0	0	1722	1
a31d333c-a3e1-4ef8-9e30-0556185f49f1	superkingdom	3	64	0	23	1575	1
5ce03835-14aa-4f1b-9056-38de5a742bfa	unclassified	0	0	0	0	1227	1
77530f57-4e2f-4650-94e1-055ceae6fcc2	unclassified	0	0	0	0	2433	1
6cfb50ac-d808-4a94-9260-9377cdeeadd9	unclassified	0	0	0	0	2045	1
f946abbe-c694-4b55-84db-d46831d58307	unclassified	0	0	0	0	1533	1
cd9e4ea3-1356-4c7d-8b28-95b611ece539	unclassified	0	0	0	0	1504	1
ce8e6a1d-e42e-427d-a69a-af0b71287bc5	unclassified	0	0	0	0	1444	1
3f0f0a95-3cd3-4140-9be5-5b65fe570e1e	unclassified	0	0	0	0	1453	1
bc23ca69-84c6-4a41-97e3-a42ff9854142	unclassified	0	0	0	0	1479	1
cbf9043b-cbdc-4a1c-ba03-c3cc84634d1f	unclassified	0	0	0	0	5958	1
05a153d4-51ef-4ca3-af82-eb9a0dc4391c	unclassified	0	0	0	0	2125	1
