name	taxRank	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Romboutsia	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	2	0
Faecalibacterium	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Ruminococcaceae UCG-005	G	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Clostridium sensu stricto 1	G	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0
Christensenellaceae R-7 group	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
Bacillus	G	5022	5170	5156	5046	5115	5109	5117	4935	5064	5077	5140	5090	5082	5078	5107	4981	5102	4984	5098	5088	5215	5038	5217	5065	5115	5040	4923	4978	5037	5104	5062	4972	5050	5089	5057	5109	4893	5036	4995	5050	5049	5103	5126	5082	5050	5117	5011	5162	5003	5111	5116	5123	4983	5177	5128	5088	5140	5097	5118	5017	5028	5049	5059	5084	5167	4994	5016	5009	5064	5060	5072	4932	5020	5055	5237	5053	4938	5094	5119	4999	5165	4944	5133	5126	5016	5042	5013	5079	5118	5114	4983	5034	5069	5094	5067	5165	5090	5146	5065	5071
Halobacillus	G	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
Aeribacillus	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Anoxybacillus	G	1	0	2	0	1	2	1	0	0	2	0	0	0	1	0	0	1	3	2	1	1	1	2	5	1	1	3	0	2	0	0	0	2	1	0	0	2	2	0	0	2	1	0	0	1	1	1	2	1	0	1	0	1	0	3	1	2	3	2	2	0	2	2	0	3	1	2	2	0	1	1	0	2	1	2	1	0	0	0	0	1	1	1	0	2	1	0	2	3	2	0	2	2	0	3	1	0	1	1	0
Staphylococcus	G	2595	2688	2655	2618	2641	2572	2569	2619	2561	2593	2585	2600	2651	2619	2621	2684	2593	2673	2583	2723	2707	2661	2599	2709	2626	2614	2598	2668	2567	2565	2702	2581	2625	2665	2670	2518	2759	2631	2637	2685	2700	2664	2533	2648	2652	2651	2649	2690	2632	2777	2619	2601	2695	2598	2619	2565	2695	2633	2724	2605	2659	2633	2671	2618	2692	2584	2533	2722	2591	2671	2683	2623	2607	2687	2599	2640	2623	2623	2571	2626	2644	2652	2652	2650	2644	2650	2628	2682	2591	2656	2642	2653	2662	2633	2689	2622	2609	2658	2634	2698
Listeria	G	1380	1452	1396	1343	1449	1427	1381	1482	1426	1415	1404	1496	1425	1364	1355	1396	1369	1482	1414	1440	1395	1469	1426	1409	1372	1437	1383	1441	1494	1417	1416	1380	1401	1377	1428	1400	1469	1486	1400	1422	1431	1453	1418	1483	1412	1412	1407	1431	1480	1466	1440	1381	1398	1434	1401	1402	1420	1458	1369	1428	1444	1392	1397	1457	1473	1441	1430	1395	1425	1397	1397	1385	1389	1502	1350	1362	1413	1385	1410	1428	1426	1373	1380	1425	1416	1378	1374	1477	1486	1438	1424	1413	1382	1430	1446	1459	1418	1456	1400	1402
Paenibacillus	G	1	3	5	0	0	1	0	0	2	1	4	1	4	1	1	5	0	1	1	0	3	3	4	1	2	1	0	2	1	3	3	1	0	2	1	0	0	0	1	1	0	3	2	1	1	2	2	0	0	0	2	2	1	1	2	2	2	3	3	0	1	2	1	1	1	0	1	2	2	1	2	4	1	4	4	0	2	2	1	2	2	3	1	0	2	1	1	2	2	2	3	2	0	2	1	3	3	3	2	1
Brevibacillus	G	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	1	0	0	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Solibacillus	G	1	0	0	1	1	0	0	1	0	0	0	2	1	0	3	1	0	0	0	1	0	0	0	0	0	1	0	1	3	0	0	1	4	1	2	1	2	0	2	0	1	1	1	2	1	0	1	3	0	1	1	2	2	0	1	0	0	1	0	0	1	1	1	0	2	3	2	1	1	0	2	1	0	1	1	0	0	1	0	0	1	0	2	0	1	1	1	0	0	0	0	2	1	1	0	0	0	2	0	1
Exiguobacterium	G	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
Lactobacillus	G	1359	1304	1335	1338	1323	1402	1359	1291	1334	1305	1337	1349	1315	1359	1340	1329	1365	1273	1309	1367	1366	1350	1295	1267	1326	1320	1258	1372	1289	1305	1395	1329	1358	1358	1340	1329	1326	1336	1302	1420	1387	1271	1279	1307	1315	1286	1332	1249	1289	1310	1377	1306	1311	1286	1284	1316	1369	1275	1304	1307	1297	1287	1284	1323	1288	1269	1370	1311	1294	1314	1298	1336	1433	1337	1339	1322	1416	1373	1355	1279	1324	1341	1249	1373	1260	1337	1334	1310	1279	1301	1254	1389	1322	1330	1305	1251	1302	1298	1354	1368
Trichococcus	G	2	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	3	1	0	1	1	0	2	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	3	1	2	1	1	0	2	1	0	0	2	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	1	0
Jeotgalibaca	G	3	2	0	3	1	3	3	1	2	2	2	1	1	1	0	0	0	1	1	0	1	2	2	1	2	2	0	2	1	1	4	1	1	2	3	1	1	2	1	3	1	1	2	2	2	4	0	1	1	2	0	1	0	1	0	5	0	2	2	2	0	1	1	4	0	0	3	2	2	1	3	1	2	1	0	3	0	1	4	1	1	1	0	1	3	2	0	2	1	1	3	1	1	1	4	4	5	0	3	2
Streptococcus	G	21	28	25	21	18	29	17	20	19	21	30	24	21	24	21	23	17	20	24	25	30	27	20	25	23	19	16	19	19	17	18	18	27	26	23	12	26	17	17	11	15	19	20	24	22	26	17	14	17	18	23	20	21	17	15	17	22	20	26	25	18	19	25	13	18	16	25	24	20	16	24	17	16	19	31	17	22	25	23	13	10	24	24	24	20	17	21	28	14	14	23	18	24	19	26	24	21	14	17	25
Lactococcus	G	3	0	0	0	0	0	2	1	1	1	3	1	1	0	3	0	1	2	0	4	0	0	0	2	1	1	1	1	1	2	2	0	0	1	1	1	0	3	0	1	1	1	1	3	1	1	1	2	1	0	2	1	1	1	1	1	2	1	3	0	0	1	0	1	1	0	0	0	1	1	3	1	0	1	1	0	1	0	0	1	1	0	3	1	0	0	1	1	0	2	0	0	2	0	0	0	0	0	1	1
Enterococcus	G	654	727	677	698	721	670	709	655	712	688	697	710	689	707	685	757	749	660	680	687	646	688	704	700	695	698	702	697	663	705	698	711	713	696	734	678	665	681	732	722	730	657	675	719	680	737	677	705	718	754	735	717	714	777	720	707	677	636	692	675	661	668	682	721	694	699	647	689	640	678	688	742	698	714	661	713	771	756	739	708	699	734	759	693	705	677	728	711	724	676	730	679	665	730	687	715	703	733	737	679
Gemmatimonas	G	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Gemmatimonadaceae (uncultured)	G	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Omnitrophus	G	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fibrobacteraceae (uncultured)	G	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
Pectobacterium	G	4	5	4	5	3	4	6	8	1	8	4	3	2	3	5	7	6	1	4	5	6	6	5	8	3	7	4	2	6	6	5	5	5	9	3	7	5	3	3	3	3	3	4	4	10	4	3	5	2	2	1	6	4	5	1	3	7	4	8	1	2	2	2	5	2	6	6	6	5	5	3	6	6	2	1	5	7	4	3	6	5	3	2	2	5	6	4	5	6	2	3	4	5	1	8	3	5	5	4	4
endosymbionts5	G	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Kluyvera	G	15	6	12	13	11	8	21	6	9	11	17	10	7	10	10	11	13	4	13	10	16	10	9	11	8	9	15	12	11	16	4	10	13	7	11	15	6	14	8	15	11	12	9	7	8	13	14	7	14	12	8	7	12	15	14	13	15	7	12	12	7	12	6	12	11	11	14	7	11	5	15	13	10	9	10	7	11	10	15	14	18	16	16	10	8	6	13	8	13	9	9	10	10	10	13	12	13	7	8	10
Enterobacteriaceae (uncultured)	G	0	0	1	0	0	1	1	2	0	1	0	0	0	2	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	0	2	0	1	0	0	1	0	0	1	0	0	1	0	0	0
Plesiomonas	G	0	0	2	1	1	1	0	1	0	1	0	0	3	0	3	3	1	1	0	0	4	2	3	2	1	1	0	0	1	0	1	1	2	0	0	2	1	2	0	1	0	0	3	1	0	2	3	2	3	0	1	2	0	0	1	1	2	1	0	2	3	1	0	1	2	4	1	2	0	0	0	0	2	1	1	1	1	0	3	2	1	1	1	1	1	3	1	0	0	1	1	0	2	0	1	0	4	2	1	1
Thorsellia	G	0	0	0	3	0	0	0	2	2	0	0	0	2	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	2	3	0	1	0	2	0	1	0	0	1	2	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1
Hafnia-Obesumbacterium	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Rahnella	G	2	2	1	2	0	2	3	2	1	2	3	1	3	1	3	1	1	2	2	1	1	3	2	1	0	1	1	0	3	2	1	2	1	0	0	0	2	1	2	2	2	0	1	1	0	1	0	2	2	1	1	3	2	0	3	0	1	1	0	2	4	0	1	1	1	2	1	3	3	0	1	5	1	6	1	3	2	0	1	1	1	0	2	1	1	0	0	2	0	1	1	2	1	1	1	1	4	0	0	1
Izhakiella	G	0	3	1	0	0	0	1	3	0	1	1	0	1	1	0	0	0	0	4	2	3	2	0	1	0	3	0	0	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	2	0	0	1	1	2	0	1	0	0	0	0	0	1	0	1	0	1	1	1	3	0	0	1	1	0	0	1	0	0	1	2	0	3	2	0	0	0	1	0	0	1	0	1	0	3	3	0	0	1	0	2
Candidatus Regiella	G	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
Lachnospiraceae UCG-001	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Ureibacillus	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Geomicrobium	G	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Oceanobacillus	G	1	1	0	1	1	0	0	1	3	3	0	0	0	0	2	0	1	2	0	1	1	1	1	0	1	1	1	1	1	0	1	0	2	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	2	0	1	0	0	1	1	1	1	3	1	0	0	1	0	2	0	2	2	1	1	0	0	1	2	2	0	0	1	1	3	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0
Geobacillus	G	0	0	0	1	0	1	1	0	1	0	2	1	0	2	0	0	0	0	0	1	0	1	0	0	1	1	0	2	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	3	1	0	0	1	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	2	1	1	0	0	4	1	1	0	0	1	1	1	0	0	1	0
Brochothrix	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus	G	0	4	2	0	2	0	4	3	3	3	3	3	2	4	0	4	2	2	3	5	1	1	4	1	1	3	2	2	3	2	1	2	0	2	3	5	2	2	3	1	3	1	2	1	5	1	0	1	0	3	2	0	2	2	5	1	0	3	1	0	1	1	1	2	1	1	5	3	0	6	1	3	3	0	1	3	0	2	3	1	1	3	1	2	2	5	1	4	2	1	2	3	1	1	1	1	1	2	4	3
Sporosarcina	G	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Planococcus	G	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	2	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1
Domibacillus	G	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Planomicrobium	G	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemella	G	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Carnobacterium	G	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0	0	1
Granulicatella	G	1	4	1	3	1	3	1	3	2	1	1	2	1	6	2	3	4	2	3	0	0	3	6	2	1	0	3	4	1	1	2	2	2	2	3	0	3	0	2	0	2	2	0	1	6	1	0	5	2	0	5	2	1	1	1	1	2	1	1	2	3	2	2	1	4	1	2	2	2	1	2	2	0	1	0	1	1	0	0	2	4	5	0	1	1	3	2	4	2	2	1	2	2	1	2	4	3	2	1	3
Pisciglobus	G	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
Leuconostoc	G	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Brenneria	G	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Sodalis	G	1	0	5	3	3	0	1	2	4	2	1	1	1	3	3	3	2	1	1	0	2	2	1	1	3	2	3	2	2	0	1	1	2	7	3	1	1	2	2	4	4	2	1	1	1	0	2	3	3	3	3	1	3	0	3	2	2	4	4	0	2	1	1	2	1	0	1	3	0	0	2	2	3	2	3	3	3	3	2	2	1	1	2	3	2	1	4	2	3	1	4	1	3	1	1	2	2	1	2	2
Rosenbergiella	G	5	4	2	7	1	2	1	4	0	7	4	4	2	2	4	1	2	6	4	2	4	5	3	5	5	6	3	5	2	2	3	3	5	6	3	7	4	1	2	4	3	5	3	4	5	3	1	3	5	4	11	5	6	4	5	2	3	8	7	5	1	5	5	4	5	4	6	4	4	3	4	4	2	4	3	8	2	9	1	5	6	4	4	5	2	3	4	2	4	6	4	4	3	7	4	4	3	3	5	10
Candidatus Annandia	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lelliottia	G	4	1	0	1	4	1	2	1	1	1	3	1	2	3	0	2	0	1	1	4	1	4	2	0	3	3	2	0	2	1	1	1	3	2	2	0	0	3	1	1	0	1	1	3	4	2	2	1	3	2	3	2	3	2	3	3	3	1	1	2	4	0	2	3	1	0	2	1	0	0	3	1	2	2	0	0	2	2	3	3	1	1	0	2	1	2	2	0	3	4	1	1	2	2	0	0	0	2	4	0
Buchnera	G	2	1	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	3	0	2	0	2	0	0	1	1	0	1	0	1	0	2	1	2	2	1	1	2	1	0	2	2	0	0	2	1	3	2	0	0	2	1	4	2	2	1	0	3	2	0	3	2	3	2	2	3	1	1	1	0	2	1	1	1	4	0	2	3	0	0	2	2	2	4	0	0	2	2	1	7	1	1	0	2	2	1	1	2	0
Fictibacillus	G	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Virgibacillus	G	0	0	0	1	1	0	1	0	0	0	0	0	2	1	1	0	0	0	2	2	0	1	1	0	0	0	2	1	3	0	0	0	0	1	3	1	0	0	1	1	1	2	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	2	0	1	0	1	1	1	1	2	1	1	0	2	0	1	1	1	2	1	0	1	2	0	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1
Vagococcus	G	0	2	0	1	2	1	4	0	1	0	2	0	0	1	1	1	0	0	1	0	1	1	1	2	4	0	0	5	0	3	1	1	1	1	2	1	1	1	1	1	3	1	2	2	0	2	0	0	0	1	2	0	1	0	0	0	0	0	1	2	1	2	2	0	1	2	0	1	1	0	0	0	1	0	1	0	2	3	1	3	2	1	0	2	1	1	1	1	1	2	0	1	2	1	0	1	2	2	1	1
Candidatus Benitsuchiphilus	G	3	4	0	0	1	2	1	2	2	2	1	1	1	2	1	1	2	0	0	0	1	2	2	1	2	3	2	0	2	1	1	2	2	1	2	1	3	1	2	1	0	1	3	1	1	1	0	1	1	1	4	2	0	2	1	1	1	0	0	2	0	0	2	1	0	2	2	2	2	1	0	1	1	1	1	3	2	0	1	1	1	2	0	1	0	0	3	1	1	0	0	1	0	0	1	1	5	1	1	0
endosymbionts2	G	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Buttiauxella	G	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	1	0
